Name,Team,PA,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
"Aaron Hicks","LAA",63,94.39454900568182,,88.90882065716912,84.7999979654948,,91.97878935842803,83.44603329613095,79.0039990234375,87.83333333333333,,85.19148936170212,,,"Aaron Hicks",5297,543305
"Aaron Judge","NYY",704,94.83216804474708,,89.79604897480237,86.63258207514045,,94.17643762807377,84.84704051071878,79.96459506017081,81.26666768391927,,85.57293600453795,,,"Aaron Judge",15640,592450
"Aaron Schunk","COL",98,94.75257731958763,,89.51538711939102,87.42500305175781,,91.98153545673077,83.90204480229592,80.01111291956019,,46.3999989827474,85.592001953125,,76.69999694824219,"Aaron Schunk",25524,668845
"Abraham Toro","OAK",364,93.99622577037773,,89.462109375,87.2563407790493,,93.47272600446429,84.86831876547029,79.36379478717673,81.3,52.03333536783854,85.51953125,,,"Abraham Toro",19844,647351
"Adam Duvall","ATL",330,94.37078536184211,,89.54673700747283,86.12857142857143,,93.41359991776316,84.88858976163664,81.12054526969177,81.17368035567434,44.15999755859375,84.45541933358433,,77.60000610351562,"Adam Duvall",10950,594807
"Adam Frazier","KCR",294,94.55501222493888,,89.59076772836538,86.76383290392288,,92.61409395973155,85.10572687224669,79.45057695761494,82.18332926432292,,85.30266927083333,,,"Adam Frazier",15223,624428
"Addison Barger","TOR",225,93.37362637362638,,89.68666666666667,87.41219274009147,,93.39669421487604,84.07806199596774,79.86363636363636,82.125,45.23333231608073,86.236669921875,,61.29999923706055,"Addison Barger",24598,680718
"Adley Rutschman","BAL",638,94.43287335337915,,90.27142693014706,85.70195695465686,,93.48960433467742,84.85927778563348,79.27301380621694,80.75227494673295,40.166666666666664,86.04162305622009,,59.02000122070312,"Adley Rutschman",26288,668939
"Adolis García","TEX",637,94.30291631593715,,89.72269847972973,85.83709519909274,,93.65920350609755,84.40957446808511,79.04298700350468,80.81428455171131,,84.88214595734127,,,"Adolis Garcia",19287,666969
"Adrian Del Castillo","ARI",87,93.91143043154761,,90.1869586447011,86.07499694824219,,93.10181995738637,84.69423264723558,79.59545343572444,79.80000305175781,,86.92115196814903,80.5,,"Adrian Del Castillo",29554,680728
"Akil Baddoo","DET",82,94.58437093098958,,89.44117647058823,87.54583740234375,,93.00769355969551,84.86773878528226,81.08095005580357,84.8499984741211,49.625,85.63018683667453,,,"Akil Baddoo",22168,668731
"Alan Trejo","COL",67,93.12239097481343,,89.43332926432292,,,93.64222005208333,85.09821428571429,80.44210654810855,81.53333028157552,,86.03181596235795,,,"Alan Trejo",20056,676701
"Alec Bohm","PHI",606,94.40640482088415,,89.00411879595588,86.33846341646634,83.5999984741211,92.85435779816514,84.78759392891222,79.31818181818181,81.33636474609375,47.20000076293945,85.15060240963855,79.30000305175781,77.7,"Alec Bohm",21618,664761
"Alec Burleson","STL",595,94.39450924295775,,89.35375835440752,86.12954434481534,,93.16725352112677,84.60111781529018,79.52793296089385,81.98333333333333,,86.460498046875,79.9000015258789,,"Alec Burleson",27615,676475
"Alejandro Kirk","TOR",386,94.28238829926624,,88.85441320082721,86.45217497452445,,93.55709918478261,84.66644164219798,80.15783250188252,82.8125,42.70000203450521,85.30991342905405,,,"Alejandro Kirk",22581,672386
"Alek Thomas","ARI",103,94.20089914132883,,90.90333658854166,87.4090909090909,,93.50384990985577,84.98055691189236,80.73809523809524,82.5,,84.93468989158163,,,"Alek Thomas",23792,677950
"Alex Bregman","HOU",634,94.21166032953106,,89.57950189246894,86.64615572415866,,93.48941584543569,84.54011446563088,79.58648516680744,79.8343734741211,,84.6451756821066,,,"Alex Bregman",17678,608324
"Alex Call","WSN",113,94.43913164790372,,88.11851671006944,86.26000162760417,,93.71711359797297,84.22643902658046,80.93030155066288,83.46249898274739,,85.21142578125,,,"Alex Call",19296,669743
"Alex Jackson","TBR",155,94.15221411780973,,89.8125,85.25,,93.28260869565217,84.3521751261646,79.44324060388513,81.95000457763672,,84.84515971522177,,,"Alex Jackson",17276,656577
"Alex Kirilloff","MIN",178,94.03578814338235,,90.6161750344669,86.0925925925926,,93.36268365205224,84.67466796875,79.77272727272727,82.05714053199405,,86.58823529411765,,,"Alex Kirilloff",20325,666135
"Alex Verdugo","NYY",621,93.57958858204134,,89.76528139467592,86.50082321797521,,93.19029850746269,84.68726490162037,79.46827855603448,80.35238211495536,43.55000305175781,86.21790563591703,,,"Alex Verdugo",17027,657077
"Ali Sánchez","MIA",96,94.12765957446808,,89.14090798117898,86.50833129882812,,93.32317073170732,84.58701552353897,80.87096774193549,,,84.11500244140625,,,"Ali Sanchez",18551,645305
"Alika Williams","PIT",96,93.78921568627452,,89.0625,83.375,,93.06571568080358,84.61190359933036,78.0909090909091,84.5,,83.43571254185268,,,"Alika Williams",27604,675961
"Amed Rosario","- - -",346,94.06572903408093,,88.7701908991887,86.32856968470982,,93.47417983650601,84.36377537892965,79.60847395557468,82.08235437729779,,84.4020197704585,,56.29999923706055,"Amed Rosario",15518,642708
"Andrés Chaparro","WSN",132,93.95161290322581,,87.70345332704741,84.21250406901042,,92.56835319422468,84.6248031734496,81,78.8187484741211,,85.48727805397728,,,"Andres Chaparro",21797,665953
"Andrés Giménez","CLE",633,94.08384095460615,,88.84084940159575,87.28421181126645,79.5999984741211,92.7558095786119,84.07044080748175,79.36131386861314,82.525,,85.81433957122093,,80.13333129882812,"Andres Gimenez",19950,665926
"Andrew Benintendi","CHW",522,93.9255859375,,89.92628463273196,87.01555447048611,,92.85757312710437,83.81282273860398,79.73409386837122,83.21666971842448,,85.74267782426779,,,"Andrew Benintendi",17901,643217
"Andrew Knizner","TEX",93,94.36101363877118,,86.7933349609375,86.42500305175781,,92.35087719298245,83.62765957446808,80.04444715711806,85.21666971842448,,83.66458638509114,,,"Andrew Knizner",19514,668800
"Andrew McCutchen","PIT",515,94.22479461314475,,89.05885952333861,86.62380836123512,,93.6687898089172,84.78274922975352,79.99677104334677,81.94285714285714,,84.24355948044479,,,"Andrew McCutchen",9847,457705
"Andrew Vaughn","CHW",619,93.97540256550218,,89.62944545628834,86.50356910342262,,93.42664670658682,84.2176923076923,79.52078761411516,81.2484833688447,,84.4581768329327,,,"Andrew Vaughn",26197,683734
"Andruw Monasterio","MIL",142,93.82415254237289,,89.50417073567708,87.71666463216145,,93.41696602957589,84.8751968265504,80.84634027248475,81.31110975477431,60.82500076293945,84.93278528432377,83.5,,"Andruw Monasterio",19455,655316
"Andy Ibáñez","DET",244,93.36558314732143,,88.89264993106617,84.5111083984375,,92.98421346334587,84.35730117626404,77.91506581763699,81.27999877929688,56.833333333333336,83.92703054617117,81.69999694824219,,"Andy Ibanez",18819,628451
"Andy Pages","LAD",443,94.53084415584415,,90.57727272727273,86.07958984375,80.30000305175781,93.65892857142858,85.00818536931818,79.71944173177083,81.38461538461539,54.65,85.59009009009009,,75.72500610351562,"Andy Pages",24816,681624
"Angel Martínez","CLE",169,94.7012621454832,,88.93225491431451,88.204345703125,,94.64623235887096,85.21693863407258,80.4227294921875,77.97999877929688,,86.23673668686224,,79.57142857142857,"Angel Martinez",26540,682657
"Anthony Rendon","LAA",238,94.36655970982143,,90.07161898226352,83.607998046875,,93.63489786783855,84.16616247650376,78.06222330729166,83.66874694824219,,85.42548445159314,,,"Anthony Rendon",12861,543685
"Anthony Rizzo","NYY",375,94.2013671875,,88.95982142857143,86.65538611778847,,92.92174290458937,84.69331364966555,79.26179020579268,81.5941162109375,45.599998474121094,86.05357142857143,,,"Anthony Rizzo",3473,519203
"Anthony Santander","BAL",665,94.24901886129335,,89.9506869612069,85.76703082074175,,93.76575208690069,84.9734296679198,79.39904843009478,81.13636363636364,,86.0477489207958,,,"Anthony Santander",14551,623993
"Anthony Volpe","NYY",689,93.73072289156626,,89.31946556969027,86.29106794084821,,93.56691576086956,84.29796536246613,79.34070253611809,81.11904761904762,38.70000076293945,84.8857122927296,,,"Anthony Volpe",27647,683011
"Austin Barnes","LAD",156,94.5018797681925,,88.93437194824219,83.39000244140625,,93.79852653952206,84.4705064073741,79.70344490840517,82.5,,85.3774177797379,,,"Austin Barnes",12158,605131
"Austin Hays","- - -",255,93.98979791135204,,89.15892900739398,85.0066630045573,,93.88803229533451,84.70392885166484,79.46923076923076,83.32000122070312,,85.01428803943452,80.19999694824219,,"Austin Hays",19363,669720
"Austin Hedges","CLE",146,93.63004978950777,,88.35613692434211,86.48888481987848,,92.88081924229452,84.44725893621575,80.0529426125919,80.69999694824219,,84.5121182528409,,,"Austin Hedges",12976,595978
"Austin Martin","MIN",257,94.12679993872548,,88.76896720096983,84.3695652173913,,92.96500244140626,84.24803149606299,78.21403851425438,84.0473697060033,,84.3607177734375,,77.69999694824219,"Austin Martin",27462,668885
"Austin Riley","ATL",469,94.37849538854003,,89.24457596009036,86.35428292410714,83.19999694824219,93.6871807391827,85.1294681699536,79.65463917525773,82.1769268329327,,85.30708137444691,,76.86666870117188,"Austin Riley",18360,663586
"Austin Shenton","TBR",50,95.87931034482759,,89.84193863407258,87.41666666666667,,93.3250020345052,83.19545676491477,79.70000110973011,84.22500610351562,,86.5076904296875,,,"Austin Shenton",25425,668853
"Austin Slater","- - -",212,93.12820747571114,,87.51039103718547,84.86923452524039,,92.47570524916136,84.29510455364948,77.91212047230114,81.52307833158054,41.47999877929688,84.3385303742295,,,"Austin Slater",16153,596103
"Austin Wells","NYY",414,94.18565400843882,,89.2986940870098,86.3811357606132,,92.98969072164948,84.3920972644377,79.47015971522177,82.5111083984375,,86.37083333333334,,,"Austin Wells",27562,669224
"Avisaíl García","MIA",51,93.3274162046371,,86.92143031529018,84.67000122070313,,93.3441162109375,84.10434888756794,75.56923264723558,85.82499694824219,,83.36153470552884,,,"Avisail Garcia",5760,541645
"Ben Gamel","- - -",99,94.2492530025653,,90.35666910807292,86.11428724016461,,93.3258056640625,83.68783981735642,80.45490339690564,78.29999542236328,41.44000091552734,84.77555338541667,,,"Ben Gamel",12160,592325
"Ben Rice","NYY",178,94.44228794642858,,89.91944263599537,86.26904878162202,,93.38020833333333,84.0351364548142,79.52539837549604,82.01818292791194,,85.93333453896605,,,"Ben Rice",29576,700250
"Ben Rortvedt","TBR",328,94.76242108585859,,90.04601942754425,86.64788732394366,,93.86392405063292,84.59950141331659,79.47222222222223,85.16922701322116,,87.02603781434911,,,"Ben Rortvedt",20287,666163
"Blake Perkins","MIL",434,93.6670221434049,,89.40849673202614,85.96666541466347,84.80000305175781,92.8465909090909,84.5592885375494,79.47564227764423,82.06389024522569,,85.79222005208334,,,"Blake Perkins",19921,663368
"Blaze Alexander","ARI",185,93.64556294102823,,89.41333821614583,88.2750015258789,,93.61015319824219,84.59562841530055,80.25499877929687,82.6937484741211,,85.30338817531779,,77.46666463216145,"Blaze Alexander",23789,677942
"Bligh Madris","DET",75,94.32325922056685,,89.24000244140625,85.56521739130434,,93.0774162046371,84.42221860532408,79.96470013786765,83.64000244140625,,86.16326530612245,,,"Bligh Madris",20054,676632
"Bo Bichette","TOR",336,94.48348052536232,,89.50999891493055,86.96666899181548,,93.63147410358566,84.81831831831832,79.61320754716981,82.27000122070312,,85.8719332510965,,75.67500305175781,"Bo Bichette",19612,666182
"Bo Naylor","CLE",389,94.38864325778388,,89.67499743009868,86.37082926432292,,93.20949119857595,84.50545691287878,79.5821106453252,82.35714285714286,,86.04566210045662,,80.5,"Bo Naylor",21865,666310
"Bobby Dalbec","BOS",93,93.67671099101027,,88.45833333333333,83.16250610351562,,93.40652598505434,84.3606080334596,77.68529555376838,83.35000610351562,53.73333231608073,83.62666829427083,,,"Bobby Dalbec",19966,666915
"Bobby Witt Jr.","KCR",709,94.54401803523936,,90.08035714285714,86.53703703703704,,93.93781725888324,85.13143069727892,79.90406976744185,83.93947239925987,,84.52058440563725,,,"Bobby Witt Jr.",25764,677951
"Braden Shewmake","CHW",67,93.30811206714527,,89.49091131036931,83.0250015258789,,93.00666232638889,82.86785888671875,79.46818403764205,78.05000305175781,,86.2363614169034,,,"Braden Shewmake",25817,669699
"Brandon Crawford","STL",80,93.34482758620689,,89.252001953125,88.30000305175781,,93.91666666666667,83.27446600731383,79.64166768391927,80.34444173177083,,85.46963936941964,,,"Brandon Crawford",5343,543063
"Brandon Drury","LAA",360,93.99143723903967,,90.44571242559523,85.8999988644622,,93.53918207908163,84.59230661916209,78.89594330658784,83.94166564941406,,85.37733723958333,,,"Brandon Drury",11615,592273
"Brandon Lowe","TBR",425,94.63068040338645,,90.07838013795045,86.90666775173611,,93.17036795910494,84.63793103448276,80.71136659564394,81.93636252663352,,86.53684210526316,,57.70000076293945,"Brandon Lowe",18882,664040
"Brandon Marsh","PHI",476,94.58613640381895,,89.94932432432432,86.02435772235577,79.42500305175781,92.9267687035316,84.32157162119289,80.13244791666666,82.96818403764205,,86.01904629039116,79.54000244140624,77.7874984741211,"Brandon Marsh",20202,669016
"Brandon Nimmo","NYM",663,94.5355833747515,,89.55701754385964,86.17215313488924,,93.22155340786638,85.10717373206967,79.49481316332547,83.59400390625,43.34000244140625,86.16267942583733,,76.28333536783855,"Brandon Nimmo",12927,607043
"Brayan Rocchio","CLE",442,94.02654053163445,,89.3145478219697,87.08225963961694,,92.646408839779,84.15567514406028,79.93703703703704,81.95853777629573,,85.52564102564102,,,"Brayan Rocchio",23690,677587
"Brendan Donovan","STL",652,94.20331470750551,,89.33621199324324,85.98765432098766,79.75,93.19364112163814,84.39635535307517,79.78453708923969,79.61428397042411,,86.18448612607759,81.25,78.71666463216145,"Brendan Donovan",24679,680977
"Brendan Rodgers","COL",539,93.95284386837122,,89.18072509765625,85.67333441840277,,93.47994995117188,84.86619718309859,79.01776444284539,82.14857003348214,,85.23860883109177,79.9000015258789,77.71111382378473,"Brendan Rodgers",17907,663898
"Brent Rooker","OAK",614,94.50480208333333,,89.02884615384616,85.70224719101124,,93.91390648113905,84.58406302432886,79.56114400875796,82.03103111530173,,84.69087155418251,,,"Brent Rooker",19627,667670
