Name,Team,PA,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
"Joey Ortiz","MIL",511,9.086273728755483,,4.456667442021407,1.945118374294705,,4.849052413533111,1.23153459533187,-4.931835398954504,-5.418831380208333,8.551119668143135,3.5847218104771206,-3.51222562789917,,"Joey Ortiz",25493,687401
"Korey Lee","CHW",394,9.23843047752809,,5.041107457712156,1.5150978500778611,,4.728096516927083,1.0060853958129883,-5.8695358122238,-4.486587206522624,,2.700531005859375,,,"Korey Lee",25543,686676
"Marco Luciano","SFG",81,9.207879202706474,,5.004192186438519,1.561396598815918,,4.41806640625,1.2126205136077572,-4.2993645301231975,-4.533480644226074,,3.029810366423234,,,"Marco Luciano",25616,682617
"Bryan Ramos","CHW",108,9.461826257538377,,4.682112630208334,1.4623031616210938,,5.4503631591796875,1.3811271598747186,-6.270426068987165,-6.767491340637207,,3.7106399536132812,,,"Bryan Ramos",25621,682868
"Drew Millas","WSN",62,9.035784977738576,,5.466834218878495,2.747318649291992,,5.071889478106831,0.3868721127510071,-5.621987479073661,-6.995409878817472,,3.1176727958347485,,,"Drew Millas",25643,686452
"Grant McCray","SFG",130,8.950474665715145,,4.726338704427083,2.794430819424716,,3.7990312056107953,0.601522976590186,-7.2793735411109,-5.5408576965332035,-0.8403640389442444,2.280082286487926,,,"Grant McCray",25690,687529
"Bobby Witt Jr.","KCR",709,9.240013609541224,,5.096372876848493,2.5439266628689237,,4.858846441743338,1.097675930723852,-4.775674509447675,-3.2500505949321545,,3.8244210037530637,,,"Bobby Witt Jr.",25764,677951
"Pedro Pagés","STL",218,8.686321271929824,,4.710466425469581,4.553504046271829,,4.179995498216221,1.0789693196614583,-4.65454216003418,-3.033448961046007,,2.8721398746266082,,,"Pedro Pages",25782,686780
"Jared Triolo","PIT",446,8.903307606296469,,4.61912585842994,2.7928585476345487,,4.692680424846902,0.7966343434114033,-4.575333193124059,-4.443092346191406,,3.6180993000059636,,,"Jared Triolo",25807,669707
"Braden Shewmake","CHW",67,8.932089315878379,,4.804818240079013,1.6264606714248657,,3.8941470675998264,1.9057107652936662,-6.947776794433594,-6.211248397827148,,2.8283356753262607,,,"Braden Shewmake",25817,669699
"Ryan Kreidler","DET",65,9.140054321289062,,4.256028608842329,,,4.468126692861881,1.3926500592912947,-4.8767170906066895,-6.310519218444824,,5.764093469690393,,,"Ryan Kreidler",25867,668952
"Kerry Carpenter","DET",296,9.235135013110018,,4.960359740025789,0.7786892977627841,,4.230859571887601,1.2182944693216464,-5.503919996656813,-5.788004999575407,,3.65723097467997,,,"Kerry Carpenter",25961,681481
"Riley Greene","DET",584,9.22506860835694,,4.784008369936964,0.48680750528971356,,4.687321536641726,1.0715541146857974,-5.616474287158947,-5.392060378502155,,3.8054196006373355,-2.0266711711883545,,"Riley Greene",25976,682985
"Nasim Nuñez","WSN",78,8.5074697265625,,4.7183349609375,3.7240638732910156,,3.8574085504236355,0.2063994923153439,-5.401392729386039,-6.272350311279297,,4.238590962177998,,,"Nasim Nunez",25979,683083
"Vaughn Grissom","BOS",114,10.018160779936975,,5.195382981073289,1.0835942268371581,,4.364058091905382,0.9163141401987227,-5.43267451105891,-6.1600470542907715,,3.689619931307706,,,"Vaughn Grissom",26031,687093
"Brett Baty","NYM",171,9.601159110287119,,5.49622548421224,2.159453652121804,,4.747689158646102,1.2034551918912095,-6.10357666015625,-3.0109481811523438,,2.546709627718539,,,"Brett Baty",26123,683146
"Dominic Fletcher","CHW",241,9.050319505774457,,5.1321235069861775,1.3348958632525276,,4.107874348958333,1.0658441638270169,-6.337491607666015,-6.283488464355469,,3.056615532769097,,,"Dominic Fletcher",26149,666150
"Andrew Vaughn","CHW",619,9.09898605235626,,5.108372600532017,1.8587949843633742,,4.5732421875,1.2175858248197116,-5.058429160814606,-5.341453783439867,,2.992935767540565,,,"Andrew Vaughn",26197,683734
"Tyler Fitzgerald","SFG",341,9.190757115681967,,4.573576896421371,2.640095520019531,,4.533076477050781,1.1146283452910495,-5.296208149677998,-5.518756368885869,6.708359241485596,3.0087576912833263,,,"Tyler Fitzgerald",26208,666149
"Darell Hernaiz","OAK",135,9.67132568359375,,4.246935794228001,0.5650070905685425,,5.246149641744206,1.6788364698906906,-5.060690016973586,-6.052709579467773,10.485149383544922,3.267618907581676,,,"Darell Hernaiz",26224,687231
"Gunnar Henderson","BAL",719,9.332282366071428,,4.692513887999488,2.1486762005349864,,4.031831349976377,0.9733773083238364,-5.697478562258603,-6.690789047552615,,2.935659974265912,,,"Gunnar Henderson",26289,683002
"Oliver Dunn","MIL",104,9.452223698895677,,5.7160768862123845,0.5783833980560302,,4.081812858581543,1.376606641496931,-5.332688724293428,-6.478129069010417,,2.2377040966137036,,,"Oliver Dunn",26295,686554
"Josh Jung","TEX",188,9.284106094871412,,4.991363824582567,1.6432649439031428,,4.422733750454215,0.7022784725650326,-3.9826163155691963,-3.8124720255533853,,3.26193435103805,,,"Josh Jung",26299,673962
"Michael Busch","CHC",567,8.996262531611272,,4.7814569756536205,1.640523952907986,,3.7062034168462645,1.2479456886813605,-5.43984666511194,-6.824889410109747,6.958780924479167,3.2316311407266496,,,"Michael Busch",26319,683737
"Jonny DeLuca","TBR",362,9.914797512226459,,5.5253795755320585,2.499621355975116,,4.6097391506790615,0.9051255505494397,-5.148846648460211,-6.212164984809028,,3.6741106485583117,,,"Jonny DeLuca",26365,676356
"JJ Bleday","OAK",642,9.516799231317025,,4.819743416526101,1.3225174637528154,,4.274743774008513,1.3386191052699976,-5.6336669921875,-5.897136341441762,6.412661075592041,3.1178832358502326,,,"JJ Bleday",26368,668709
"Josh Smith","TEX",592,9.233752211084905,,4.759205996718037,1.314351002375285,,4.135333348834325,0.6363484988175812,-5.919789341517857,-6.635508450594815,,3.3364857923264473,,,"Josh Smith",26396,669701
"Dominic Canzone","SEA",188,9.322362588652481,,4.509393207097458,1.9857642595158067,,3.9479159186868107,0.888382470047714,-5.633098816603757,-6.542564937046596,7.223547617594401,3.236156362347898,,,"Dominic Canzone",26438,686527
"Luis Matos","SFG",156,9.01527202560241,,4.8787366081686585,2.063145399093628,,4.375170699949187,0.9510323983651621,-4.200185852050781,-4.151192665100098,,2.9796515570746527,,,"Luis Matos",26467,682641
"Spencer Horwitz","TOR",381,9.352454019386007,,5.083199454354239,0.7730701496074726,,4.053053855895996,0.8052503250833053,-5.44300346869927,-6.683338780556956,5.869805812835693,2.982970006257585,,,"Spencer Horwitz",26477,687462
"Noelvi Marte","CIN",242,8.907705453725962,,3.598563416363442,2.3883198632134333,,4.200533015999252,1.0899487633496423,-4.804667154947917,-4.33760979062035,7.983736515045166,3.389888064962038,,,"Noelvi Marte",26517,682622
"Jonatan Clase","- - -",66,9.582029325468046,,3.164966869354248,2.092986767108624,,4.539695124472341,1.2290535189888694,-5.600705366868239,-2.947420358657837,,3.4838475873393397,,,"Jonatan Clase",26599,682729
"Dillon Dingler","DET",87,8.810599433051216,,4.533051490783691,1.6501620156424386,,2.950998796735491,0.8919433271381217,-5.531543307834202,-2.8180552891322543,,2.3027644437902115,,,"Dillon Dingler",27464,693307
"Spencer Torkelson","DET",381,9.350388726714362,,4.401161456930226,0.8365672111511231,,4.042609149368231,1.1660096980323476,-5.469496192001715,-4.725679715474446,,3.234506607055664,,,"Spencer Torkelson",27465,679529
"Tyler Soderstrom","OAK",213,9.299464175575658,,5.027011871337891,0.3994019909908897,,4.326087364783654,1.7736818482275722,-5.617288028492647,-5.876185541567595,,3.3043502004523027,,,"Tyler Soderstrom",27467,691016
"Zach DeLoach","CHW",75,9.426166240985577,,5.082705571101262,0.775040694645473,,3.616017197117661,0.7151745266384548,-5.944014413016183,-5.386455917358399,,3.0758822123209635,,,"Zach DeLoach",27471,676113
"Nick Gonzales","PIT",387,8.610192255885279,,4.354674748011997,2.0694394545121626,,4.787506775708976,0.7574547661675347,-4.189482625325521,-4.69841808742947,,3.1662462939013234,,,"Nick Gonzales",27490,693304
"Rece Hinds","CIN",51,9.101527773100754,,4.979846000671387,3.0297422409057617,,5.991190293255975,1.3498109297318892,-7.365522766113282,-3.121840340750558,,4.211743927001953,,,"Rece Hinds",27493,677956
"Ha-Seong Kim","SDP",470,9.054442244577626,,4.9108171463012695,1.598621534264606,3.6266845067342124,4.3054242302389705,1.391669288310962,-5.057904052734375,-4.217325159021326,8.855313873291015,2.6672818543481047,-3.1129326820373535,,"Ha-Seong Kim",27506,673490
"Garrett Mitchell","MIL",224,8.585622921043417,,4.4310957385647685,1.9617684682210286,,4.629350934709821,0.9063407166363442,-5.023162059294871,-7.000592912946429,8.693058013916016,2.647931612454928,-1.1170154809951782,,"Garrett Mitchell",27555,669003
"Austin Wells","NYY",414,9.400601801489978,,4.790271634369894,2.2741811500405364,,4.146608332997745,1.0457330489231098,-5.8054755426222275,-5.901753743489583,,2.9271977742513022,,,"Austin Wells",27562,669224
"Casey Schmitt","SFG",113,9.084291619769598,,4.78944980396944,1.8271863725450304,,5.482573936725485,1.1329513549804688,-3.5541618347167967,-3.858172655105591,,3.068980361476089,,,"Casey Schmitt",27577,669477
"Alika Williams","PIT",96,9.21276975145527,,4.364164352416992,1.7476896047592163,,6.187049647739955,1.0832889193580264,-5.973371332341975,-0.8866443634033203,,4.290190560477121,,,"Alika Williams",27604,675961
"Alec Burleson","STL",595,8.786371451364436,,4.645102440277276,2.23095720464533,,4.602472009793134,1.083672182900565,-4.687166863979574,-3.1119600931803384,,2.67748046875,-2.483133554458618,,"Alec Burleson",27615,676475
"Nick Loftin","KCR",171,9.079054612379808,,5.109847174750434,3.1015710830688477,,4.58725349858122,1.5281673591293974,-5.049447279710036,-4.1367716789245605,,2.7901746961805554,,,"Nick Loftin",27630,679845
"Anthony Volpe","NYY",689,9.480356386483434,,5.000169602115597,2.6296468462262834,,4.420676449521503,0.9871559866721714,-5.683068050211998,-4.757086617606027,8.028181076049805,3.2240865279217155,,,"Anthony Volpe",27647,683011
"Vinnie Pasquantino","KCR",554,8.938084382914255,,4.994199591167902,2.1097150017233455,,4.932746552851095,0.923331915999258,-5.216641333795363,-5.30230258373504,,3.2100641066028226,,,"Vinnie Pasquantino",27676,686469
"Michael Massey","KCR",356,9.048656621255166,,5.002965624087325,1.9005080329047308,-0.16772785782814026,3.833824943773674,1.0020761752347334,-5.113086547851562,-5.845180034637451,,3.1112627040840195,,,"Michael Massey",27684,686681
"Brett Wisely","SFG",272,8.87649952281605,,4.2093514969099814,1.2381617571856525,,3.835253002025463,0.8414283049734015,-4.804280218676986,-5.935467806729403,,3.059722137451172,,,"Brett Wisely",27735,689172
"Drew Romo","COL",53,7.853324458284198,,3.3418660845075334,3.983158384050642,,3.7362308502197266,-0.0053674828621648974,-4.475096566336496,-5.230721473693848,,2.453925413243911,,,"Drew Romo",27763,691011
"Pete Crow-Armstrong","CHC",410,8.835383077066734,,4.604383271316002,1.4649420286479748,,3.461583791045368,0.9534400750782864,-4.600218886629157,-4.305394897460937,7.382713794708252,2.789023206124898,,,"Pete Crow-Armstrong",27769,691718
"Evan Carter","TEX",162,9.370088722673767,,5.026733007186499,1.6234142024342606,,4.021440214269301,0.42869304788523704,-6.673137431242028,-6.316633097330729,,3.829693603515625,,,"Evan Carter",27790,694497
"Jordan Westburg","BAL",447,9.744738286084468,,4.482984924316407,2.1498195423799404,,4.346952244492828,1.186367928374809,-5.127873646129261,-5.851152520430715,,3.0980796561335886,,,"Jordan Westburg",27815,676059
"Thomas Saggese","STL",52,8.674056748212394,,5.29663880666097,2.38663387298584,,3.809612415455006,1.1279280419443167,-4.738585472106934,-4.966186046600342,,2.0527384016248913,,,"Thomas Saggese",27883,695336
"Colt Keith","DET",556,9.024647623697916,,4.9644905252659575,0.9330494554736947,,3.8268042812828256,1.3259578596963368,-5.609351325757576,-5.247185202205882,8.54804801940918,3.3279140042942883,-2.202606678009033,,"Colt Keith",27899,690993
"Jasson Domínguez","NYY",67,9.454740234375,,4.270839104285607,2.3672821044921877,,3.3241236368815104,1.0641309950086806,-6.577790396554129,-6.92538324991862,7.379115581512451,2.046774168272276,,,"Jasson Dominguez",28080,691176
"Junior Caminero","TBR",177,10.17689823925047,,4.997396087646484,3.163282939365932,,5.008632057591488,1.2065100458455202,-5.565903236126077,-5.725232124328613,,3.2385019373010704,,,"Junior Caminero",28163,691406
"Jackson Merrill","SDP",593,9.057090705014225,,5.013653729413007,1.4251947021484375,,4.304993511879281,0.846812626100936,-4.75444652416088,-5.884110107421875,10.191065788269043,2.896596180308949,-0.778283417224884,,"Jackson Merrill",29490,701538
"Ryan Bliss","SEA",71,9.522224934895833,,5.2609992394080525,,,5.518433634440104,1.728282119288589,-7.833116912841797,-3.1264045238494873,,4.0618883020737595,,,"Ryan Bliss",29547,669208
"Adrian Del Castillo","ARI",87,9.199991861979166,,4.768645245095958,-0.5170326232910156,,3.583441716974432,0.8258242973914514,-6.133302861993963,-3.672180652618408,,3.4369853093073917,-1.5382321675618489,,"Adrian Del Castillo",29554,680728
"Trey Sweeney","DET",119,9.4388427734375,,5.026946105957031,1.2806022432115343,,4.068928886862362,0.7106007385253906,-5.344120570591518,-7.463094075520833,,2.7088950372511342,,,"Trey Sweeney",29575,700242
"Ben Rice","NYY",178,9.266134905133928,,5.104280825014468,3.1911192394438244,,3.9006191889444985,0.5262125376108531,-5.299764966207837,-4.570023623379794,,3.469386724778164,,,"Ben Rice",29576,700250
"Colton Cowser","BAL",561,9.31751239740082,,5.2928385674198974,2.409790817572146,,3.8921911110831995,1.0326490357023845,-6.071641710069445,-6.667283194405692,,2.7710743219080105,,,"Colton Cowser",29591,681297
"Connor Norby","- - -",194,9.752135347728887,,3.8696118868314304,3.552213254182235,,4.587022145589192,1.6783620689226233,-4.713397852579752,-4.0928257836235895,,3.58542600778433,-0.34581896662712097,,"Connor Norby",29592,681393
"Justyn-Henry Malloy","DET",230,9.112447415865384,,5.14834264806799,1.6719499588012696,,4.065637043544224,1.2727709555537938,-6.0142526199568564,-3.64741939968533,,4.641275054042779,,,"Justyn-Henry Malloy",29606,669234
"Henry Davis","PIT",122,9.107974690236864,,4.038762585870151,2.7509449550083707,,4.798188066060564,0.5784146364997415,-5.374362945556641,-3.3948877122667103,,3.19100345709385,,,"Henry Davis",29617,680779
"Sal Frelick","MIL",524,9.009963707890071,,5.050207156946163,1.1110449251921282,,4.237475262572434,1.39798303552576,-5.436044793379934,-4.894637317192264,8.68031480577257,3.4730926973735867,0.7596797943115234,,"Sal Frelick",29622,686217
"Joey Loperfido","- - -",262,9.223356337774367,,4.864876370470063,2.373414635658264,,5.2327687333269814,0.9770584566047392,-5.1282123472632435,-5.899676570185909,7.9784393310546875,3.234308878580729,,,"Joey Loperfido",29630,694388
"Will Wagner","TOR",86,8.94444413618608,,4.974457332066128,1.769131342569987,,4.761394827706473,0.5462948983175713,-5.889522429435484,-1.4814929962158203,5.975927352905273,3.039618289831913,,,"Will Wagner",29634,695238
"Zack Gelof","OAK",547,9.457507554540094,,4.369592684451665,1.429479203134213,,4.686140854779412,1.49381926988117,-5.074124733113354,-5.257580318966427,12.963953018188477,3.702272395497745,,,"Zack Gelof",29766,680869
"Niko Kavadas","LAA",106,8.84448162402982,,4.541600908551898,1.5557334899902344,,4.6779681790259575,0.8094861960109276,-4.457962498520359,-7.857414245605469,,3.582468206232244,,,"Niko Kavadas",29782,694359
"Brett Harris","OAK",123,9.673514328433969,,3.4602808069299766,-0.5491104125976562,,3.8354569977405024,1.784867946918194,-4.953578275792739,-5.655875069754464,8.620651245117188,5.263830068160076,,,"Brett Harris",29788,695391
"Kyle Manzardo","CLE",156,8.973556857638888,,4.339430454799107,0.7824885958716983,,4.735259075554049,1.1796202323806118,-5.6198225021362305,-3.6194129943847657,8.779415130615234,3.5104788922249,,,"Kyle Manzardo",29794,700932
"Tyler Black","MIL",57,9.306470173161204,,4.56309344317462,2.123051071166992,,5.057298278808593,1.2232234477996826,-6.587927425608916,-8.642839431762695,,3.917710304260254,,,"Tyler Black",29949,672012
"Christian Encarnacion-Strand","CIN",123,9.235625372992622,,4.167949676513672,2.0185758802625866,,4.8327508406205615,1.1743937333424885,-5.8434934262876155,-3.9747679233551025,,4.288832271800322,,,"Christian Encarnacion-Strand",30011,687952
"Seiya Suzuki","CHC",585,9.081623106512405,,4.260966097370962,1.9864667566811167,,4.267541806559917,0.8431490299714625,-4.849800749747984,-5.472038717830882,,3.3298169872428796,,,"Seiya Suzuki",30116,673548
"Heston Kjerstad","BAL",114,8.807644058323506,,3.86836666531033,2.133535146713257,,3.2338596812465736,1.3753790086315525,-5.01659034280216,-5.640321459089007,,2.3164827134874133,,,"Heston Kjerstad",31166,677008
"Brooks Baldwin","CHW",121,8.961092607690654,,5.247195652553013,2.012229495578342,,4.003653049468994,0.8670448634935461,-6.856688126273777,-7.754246711730957,,2.763546214384191,,,"Brooks Baldwin",31394,681460
"Jace Jung","DET",94,9.213693993723291,,4.836927286783854,0.5478799343109131,,2.3281240463256836,0.2210461695988973,-5.278426597858298,-6.674569129943848,,3.276048278808594,,,"Jace Jung",31437,690291
"Zach Dezenzo","HOU",65,9.576143101283483,,4.525812669233843,3.6656269073486327,,4.995640599450399,0.901993923499936,-7.060987135943244,-8.461685180664062,3.714658737182617,5.300472005208333,,,"Zach Dezenzo",31562,701305
"Brooks Lee","MIN",185,9.222638811383929,,4.3194630940755205,1.6152691841125488,,4.458382857473273,0.712125604802912,-5.053219306759718,-4.150203227996826,,3.12486609634088,,,"Brooks Lee",31595,686797
"Jackson Holliday","BAL",208,9.283700156810037,,5.522866586538462,1.0202819599824793,,2.535682127647793,1.2460676424765174,-5.461906978062221,-6.411829948425293,4.133563995361328,2.534651692708333,,,"Jackson Holliday",31781,702616
"Jacob Wilson","OAK",103,9.519115346722899,,5.313489499299423,2.373631068638393,,5.483258492606026,1.5908876117907071,-6.88596445719401,-7.098775482177734,,4.692737579345703,,,"Jacob Wilson",33266,805779
"Wyatt Langford","TEX",557,9.482475315076837,,4.5299207470085046,1.8635616637112802,,4.736593954655467,0.8007403181040429,-5.0656789143880205,-4.036513457427153,,3.687881393812189,,,"Wyatt Langford",33333,694671
"Dylan Crews","WSN",132,9.384908040364584,,5.174065085018382,3.905299504597982,,4.978201497395833,0.8932054307725694,-5.274738856724331,-5.294945610894097,,3.423441785447141,,,"Dylan Crews",33541,686611
